key_count,avg_gap,variance,label
65,0.0325245637160081,0.0590832407495951,1
65,0.0323045400472787,0.0580675232338638,1
32,0.0023101344704627,3.3932446252271653e-06,1
23,0.0904109374336574,0.1720013638336382,1
22,0.0020078962499445,4.394780790406469e-06,1
45,0.0465911017523871,0.0852630377465381,1
1,0.0319736003875732,0.0,1
6,0.0028460025787353,1.4229249283440972e-05,1
10,0.2825015068054199,0.7079819517639272,1
38,0.0545086860656738,0.0998680721797313,1
25,0.002439489364624,6.070018687205446e-06,1
91,0.0231981198866288,0.0421009033644381,1
69,0.0305152595907017,0.051877659630613,1
34,0.0023547060349408,5.847880515436805e-06,1
32,0.0658371374011039,0.1255602371678694,1
31,0.0021956889860091,2.0052958383905275e-06,1
32,0.0622675046324729,0.1085085539669745,1
29,0.0019632290149557,1.1149362238036995e-06,1
59,0.0354106507058871,0.0640408489415333,1
46,0.0452551219774329,0.083925997880883,1
22,0.0022986910559914,2.8170224257662487e-06,1
26,0.0768344585712139,0.1383039335836294,1
18,0.0032231675253974,1.0763772975175006e-05,1
37,0.0557849149446229,0.1038329360568523,1
51,0.0409164522208419,0.074672712197006,1
25,0.0021052646636962,4.235489369966672e-06,1
40,0.0497493982315063,0.0883074442423856,1
32,0.0020602047443389,1.0017532394712705e-06,1
59,0.0353216882479392,0.0640714540559639,1
4,0.4834188818931579,0.6931649927524965,1
3,0.1522793769836425,0.0010919723764573,0
4,0.64229416847229,0.599486909000376,0
12,0.2309931914011637,0.0178227697160038,0
5,0.3161430358886719,0.0728468606847172,0
1,0.0920395851135253,0.0,0
17,0.0606729002559886,0.0122963287820797,0
10,0.1132755041122436,0.0031668601889174,0
5,0.1063694477081298,0.000551513777973,0
4,0.1804016828536987,0.0049519822634493,0
6,0.1591689189275106,0.0054731563757554,0
1,0.1725237369537353,0.0,0
1,0.1154055595397949,0.0,0
6,0.1885721683502197,0.0409976608442169,0
1,0.0435669422149658,0.0,0
13,0.2154951829176682,0.0434918285108043,0
21,0.1342541830880301,0.0039206192868369,0
15,0.1762590408325195,0.0102472717088782,0
23,0.1291249731312627,0.0032352013147855,0
18,0.1357720163133409,0.0044959464122667,0
3,0.4344122409820556,0.0295266304320117,0
1,0.0495388507843017,0.0,0
10,0.1795802593231201,0.0237189126795988,0
8,0.3676654100418091,0.4428029483137834,0
20,0.1441056489944458,0.0090605811463882,0
18,0.1614528099695841,0.0056016790534982,0
17,0.1650644751156077,0.0169117847966956,0
12,0.1298359235127767,0.0018630226114295,0
2,0.3244791030883789,0.0637543524883312,0
5,0.1671394348144531,0.0044404249734407,0
7,0.1385368619646345,0.0024001791003702,0
13,0.1961882481208214,0.0186128274659709,0
14,0.1825753450393676,0.0166071419540421,0
8,0.1940836608409881,0.0182702111046983,0
14,0.1509749719074794,0.0234695738453545,0
6,0.1128500302632649,0.0036403988829773,0
11,0.1080905957655473,0.0010130930214474,0
14,0.1621313265391758,0.0138530404762853,0
23,0.1253986980604088,0.0026083062835913,0
11,0.2464053630828857,0.097402322585243,0
2,0.196008563041687,0.0049718324118117,0
1,0.3229279518127441,0.0,0
5,0.0678431987762451,0.0063686744605774,0
3,0.4983190695444743,0.1195547120119171,0
2,0.1737310886383056,0.0045070570359371,0
22,0.1323270472613248,0.0066474861798016,0
20,0.1402411103248596,0.0051803388918203,0
12,0.0949767430623372,0.0021152027880601,0
6,0.1563458442687988,0.0112620792927865,0
11,0.2343458479101007,0.0916134448975039,0
